city,scenario,severity,feat_n_nodes,feat_n_edges,feat_avg_degree,feat_degree_std,feat_max_degree,feat_avg_clustering,feat_transitivity,feat_assortativity,feat_density,feat_giant_component_frac,feat_approx_aspl,feat_modularity,feat_bridge_frac,feat_tunnel_frac,feat_major_highway_frac,feat_bc_mean,feat_bc_std,met_avg_ratio,met_median_ratio,met_pct_disconnected,met_n_removed_edges,met_n_pairs,label_resilience_score
"Dallas, Texas, USA",Tunnel Closure,0.2,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,1.0327636230160695,1.0,0.0,67,60,0.968275777451972
"Dallas, Texas, USA",Tunnel Closure,0.3,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,1.0327636230160695,1.0,0.0,67,60,0.968275777451972
"Dallas, Texas, USA",Highway Flood,0.05,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.490323568427808,5.0,83.33333333333333,17168,60,0.22270110043542563
"Dallas, Texas, USA",Highway Flood,0.1,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.490323568427808,5.0,83.33333333333333,17168,60,0.22270110043542563
"Dallas, Texas, USA",Highway Flood,0.2,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.490323568427808,5.0,83.33333333333333,17168,60,0.22270110043542563
"Dallas, Texas, USA",Highway Flood,0.3,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.490323568427808,5.0,83.33333333333333,17168,60,0.22270110043542563
"Dallas, Texas, USA",Targeted Attack (Top k%),0.05,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,2.0241215782746433,1.4823598031043321,16.666666666666668,3826,60,0.4940414700051752
"Dallas, Texas, USA",Targeted Attack (Top k%),0.1,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,3.243042735082585,2.1126020642776098,40.0,7999,60,0.3083523967113356
"Dallas, Texas, USA",Targeted Attack (Top k%),0.2,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.935562695145313,5.0,98.33333333333333,16765,60,0.2026111432002705
"Dallas, Texas, USA",Targeted Attack (Top k%),0.3,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,5.0,5.0,100.0,25856,60,0.2
